model,layer,unit,desc_id_1,desc_id_2,desc_id_3,desc_id_4,desc_id_5,description_1,description_2,description_3,description_4,description_5,auc_1,mad_1,p_1,auc_2,mad_2,p_2,auc_3,mad_3,p_3,auc_4,mad_4,p_4,auc_5,mad_5,p_5,sim_12,sim_13,sim_14,sim_15,sim_23,sim_24,sim_25,sim_34,sim_35,sim_45,mean_similarity,min_similarity,max_similarity,std_similarity
gemma-scope-2b,10,3209,gemma-scope-2b_L10_U3209_D1,gemma-scope-2b_L10_U3209_D2,gemma-scope-2b_L10_U3209_D3,gemma-scope-2b_L10_U3209_D4,gemma-scope-2b_L10_U3209_D5,"Temperatures, dates (months), places (cities, states), relationships, communications, media (television, photography), restaurants, entertainment, opportunities","Names of companies or organizations, types of vehicles, months of the year, and words related to mechanical or automated processes/machinery","Positive adjectives or descriptions related to aesthetics, events, holidays, locations, photography, or websites","Commercial or promotional content, often related to real estate or online platforms, including websites and social media","Culinary experiences, often with a focus on specific ingredients or dishes, in restaurant settings or home cooking",0.7287,0.6970892109108966,0.0127356600207251,0.226,-0.7899520833893328,0.0028394251188095,0.1796999999999999,-0.9205079415380568,0.0004847717872016,0.0558,-1.3289516702907112,1.305649097369258e-06,0.051,-1.3785691119652883,1.0022980037511655e-06,0.46083834767341614,0.5104851126670837,0.3921407291721457,0.4489103093418574,0.4216706156730652,0.344562489442531,0.3622972179143793,0.38881607188987144,0.44679938098190397,0.3522071032400672,0.4128727377996321,0.344562489442531,0.5104851126670837,0.05125332536371969
gemma-scope-2b,10,3863,gemma-scope-2b_L10_U3863_D1,gemma-scope-2b_L10_U3863_D2,gemma-scope-2b_L10_U3863_D3,gemma-scope-2b_L10_U3863_D4,gemma-scope-2b_L10_U3863_D5,"Scientific study results and conclusions, or a backlink to previous content",Discussions of the status or progress of some formal process or agreement,Online communities or resources,Email or website feed subscriptions,"Years, often related to birth dates or anniversaries",0.4985,-0.054180141386535,0.8668999038035439,0.4985,-0.054180141386535,0.8668999038035439,0.4985,-0.054180141386535,0.8668999038035439,0.4985,-0.054180141386535,0.8668999038035439,0.4985,-0.054180141386535,0.8668999038035439,0.35630227848264484,0.3476725013451283,0.3065051253732969,0.2844770211604828,0.3571228172109838,0.26290850264379406,0.33619131610497277,0.4577656388282776,0.30932448450777084,0.29131115726762125,0.3309580842924973,0.26290850264379406,0.4577656388282776,0.05209885720657645
gemma-scope-2b,10,4006,gemma-scope-2b_L10_U4006_D1,gemma-scope-2b_L10_U4006_D2,gemma-scope-2b_L10_U4006_D3,gemma-scope-2b_L10_U4006_D4,gemma-scope-2b_L10_U4006_D5,"File extensions, URLs, or numerical webpage elements in text excerpts, sometimes related to donations or mission trips","File path separators and punctuation marks, often found at the end of URLs","A question or statement about a specific product or service followed by further information, sometimes including a URL or other link contained within brackets","PHP file extensions, or numbers, often followed by the word 'for'","A forward slash or greater than symbol, followed by a period, at the beginning of a line, often preceding a URL or a web address",1.0,74.68604152834189,5.749023523918321e-132,1.0,84.63612370028237,5.749023523918321e-132,0.54635,0.401415348449973,0.0010187882797166,0.4965,-0.075052566759182,0.7936511989943162,0.4965,-0.075052566759182,0.7936511989943162,0.5956521034240723,0.49411463772567377,0.6182262897491455,0.452719780640616,0.46706968742193733,0.545932412147522,0.6046592828834495,0.4190023291705658,0.514929650434301,0.44165131797484725,0.5153957491572131,0.4190023291705658,0.6182262897491455,0.06882033819283688
gemma-scope-2b,10,4250,gemma-scope-2b_L10_U4250_D1,gemma-scope-2b_L10_U4250_D2,gemma-scope-2b_L10_U4250_D3,gemma-scope-2b_L10_U4250_D4,gemma-scope-2b_L10_U4250_D5,Locations below something,"Concepts of sequencing, ordering, or specifying a location within a sequence","Events, services, or establishments in a specific location",Technical specifications of various products,Culinary recipes or food descriptions,0.4975,-0.0663307585815319,0.8262064843112343,0.4975,-0.0663307585815319,0.8262064843112343,0.4975,-0.0663307585815319,0.8262064843112343,0.4975,-0.0663307585815319,0.8262064843112343,0.4975,-0.0663307585815319,0.8262064843112343,0.39994395971966556,0.45140275648815975,0.2528796490574319,0.2662390907860349,0.46236989126384986,0.409807186149697,0.37555996325254726,0.3242351219513946,0.37262052297592163,0.4165332665125576,0.37315914081572604,0.2528796490574319,0.46236989126384986,0.06805961271919514
gemma-scope-2b,10,8516,gemma-scope-2b_L10_U8516_D1,gemma-scope-2b_L10_U8516_D2,gemma-scope-2b_L10_U8516_D3,gemma-scope-2b_L10_U8516_D4,gemma-scope-2b_L10_U8516_D5,"Freshness, including freshness of ingredients, scents, and new or refreshed states","New, fresh, or refreshing items, sometimes related to food or drinks, and occasionally concerning new students or recent graduates","Newness, freshness, or starting from scratch",Water-related concepts,"New, original, or truthful things",0.9991,10.54222907823606,6.999618765563175e-10,0.9769,5.95246677582225,3.82008903288156e-09,0.8862500000000001,3.1300707922407103,1.824015479461437e-06,0.1818,-0.1869437210958574,8.40181799909982e-05,0.0825,-0.7075484386549481,2.460694672675031e-07,0.6905223727226257,0.7399702668190002,0.456808477640152,0.5830903649330139,0.7246204614639282,0.4214458465576172,0.6688274145126343,0.43426913022994995,0.7128982543945312,0.3898814618587494,0.5822334051132202,0.3898814618587494,0.7399702668190002,0.13488172584824984
gemma-scope-2b,10,8648,gemma-scope-2b_L10_U8648_D1,gemma-scope-2b_L10_U8648_D2,gemma-scope-2b_L10_U8648_D3,gemma-scope-2b_L10_U8648_D4,gemma-scope-2b_L10_U8648_D5,"Dates and numbers related to financial, legal, or technical documents","Titles, names, and numbers relating to publications, news articles, or media","Locations, times, or numbers in lists of properties, births, sporting events, or hotels","The beginning of texts, sometimes including pronouns or numbers",Gene expression profiles from datasets related to brain tissue or cell lines,0.3334,-0.2670349665144444,0.0294930898838874,0.0248,-0.8525987142515558,5.289091370568062e-10,0.02255,-0.859471486931861,4.384502673405283e-10,0.0172,-0.863076675582644,2.797373447342495e-10,0.0002,-0.8999886500541614,6.498233386131788e-11,0.5878003485321801,0.5772643593234629,0.5654167791952632,0.2583730364815575,0.5928812269639248,0.5832208395004272,0.32739126682281494,0.5152043393132494,0.2633218012260321,0.25840550661087036,0.4529279503969782,0.2583730364815575,0.5928812269639248,0.14633724561726374
gemma-scope-2b,10,8945,gemma-scope-2b_L10_U8945_D1,gemma-scope-2b_L10_U8945_D2,gemma-scope-2b_L10_U8945_D3,gemma-scope-2b_L10_U8945_D4,gemma-scope-2b_L10_U8945_D5,A stadium name in the context of accessibility improvements for disabled people,"Financial incentives or support related to business, government, or organizational activities","Methods to increase website traffic, including seeking backlinks, using SEO, and advertising services",Positive customer feedback/reviews,"Products or items with features, properties, or specifications",0.4995,-0.0316227780101397,0.9282872148296558,0.4995,-0.0316227780101397,0.9282872148296558,0.4995,-0.0316227780101397,0.9282872148296558,0.4995,-0.0316227780101397,0.9282872148296558,0.4995,-0.0316227780101397,0.9282872148296558,0.3049767315387726,0.20830339193344116,0.21487179398536682,0.3011724173323864,0.28619563579559326,0.23845326900482178,0.36404190277803594,0.21914148330688477,0.24159877052314505,0.26965878786690356,0.26484141840653513,0.20830339193344116,0.36404190277803594,0.04719033965907189
gemma-scope-2b,10,9562,gemma-scope-2b_L10_U9562_D1,gemma-scope-2b_L10_U9562_D2,gemma-scope-2b_L10_U9562_D3,gemma-scope-2b_L10_U9562_D4,gemma-scope-2b_L10_U9562_D5,"Information previously provided, communicated, or displayed","Prior or previous events, actions, or information, sometimes specifically related to writing or speaking about something","Communication, discussions, or statements, especially in formal contexts",Referencing or alluding to earlier parts of the text,"Statements about something said, mentioned, called, or known",0.9434,2.257838983854634,1.1195927085664009e-07,0.5182,-0.2647896823246509,0.8276545203689575,0.31105,-0.4524653268142894,0.0230661265610063,0.2804999999999999,-0.4637679349108737,0.0082574047805862,0.2804999999999999,-0.4637679349108737,0.0082574047805862,0.5868365168571472,0.3882990248025051,0.5218325231274972,0.48727497610152404,0.4707727116806939,0.6087783575057983,0.5387301445007324,0.3671892662531582,0.5953741910830633,0.5229919525394533,0.5088079664451574,0.3671892662531582,0.6087783575057983,0.07831412250175487
gemma-scope-2b,10,10341,gemma-scope-2b_L10_U10341_D1,gemma-scope-2b_L10_U10341_D2,gemma-scope-2b_L10_U10341_D3,gemma-scope-2b_L10_U10341_D4,gemma-scope-2b_L10_U10341_D5,"Hex color codes and RGB values, often within the context of web design or color selection tools",Colors,"Colors, numbers, and body parts related to hands, as well as emotions","Colors, subscriptions, and time units, often appearing in descriptions of protests, scientific observations, or online content","Sports, especially references to teams and leagues",0.9993,41.88421007032317,2.4191405211883613e-25,0.997,18.035539919207658,3.996054131083552e-25,0.8741000000000001,4.478906634092972,3.744864663370871e-15,0.7735000000000001,5.405109014601777,6.598953740827034e-09,0.6028,0.2871431042106523,0.0270743976476689,0.489811987292053,0.4306204915046692,0.5302331447601318,0.2926301658153534,0.6417888020402919,0.6496672839124641,0.375743783966078,0.5532582402229309,0.39700353145599365,0.40271663665771484,0.4763474067627681,0.2926301658153534,0.6496672839124641,0.11139653686429271
gemma-scope-2b,10,10787,gemma-scope-2b_L10_U10787_D1,gemma-scope-2b_L10_U10787_D2,gemma-scope-2b_L10_U10787_D3,gemma-scope-2b_L10_U10787_D4,gemma-scope-2b_L10_U10787_D5,"The status of software development or implementation tasks, frequently related to wiki or database updates","Discussions of wealth, poverty, or economic disparity, often related to mindset or behavior","Complete or full versions of games, software, or other products/items",Total certainty or assurance,"Duration, extent, or frequency of events or states",0.471,-0.1954321860749283,0.4340749806420449,0.471,-0.1954321860749283,0.4340749806420449,0.471,-0.1954321860749283,0.4340749806420449,0.471,-0.1954321860749283,0.4340749806420449,0.471,-0.1954321860749283,0.4340749806420449,0.32249794468295967,0.40114392028523727,0.19053708371299038,0.3420871590323955,0.26797602963590494,0.25586414337158203,0.42250970005989075,0.3801330399433953,0.34375191666174487,0.3758727014064789,0.330237363879258,0.19053708371299038,0.42250970005989075,0.06886295348535691
gemma-scope-2b,10,10818,gemma-scope-2b_L10_U10818_D1,gemma-scope-2b_L10_U10818_D2,gemma-scope-2b_L10_U10818_D3,gemma-scope-2b_L10_U10818_D4,gemma-scope-2b_L10_U10818_D5,"Discussions of controversial replacements or alternatives, often focusing on efficacy and public perception, commonly framed within specific geographic locations or organizations",Financial or economic aspects of services or products,Locations or events connected to a specific proper noun,"Beginning of or ending of a sentence, paragraph, or list item",Numbers or ranges of numbers,0.1522,-0.5168080647130552,4.698663318078664e-07,0.1414,-0.5185768340476105,2.0505346926382565e-07,0.13765,-0.5190946982917614,1.5290433524980005e-07,0.12995,-0.5201581816401702,8.295264065327832e-08,0.1254,-0.5207316575195662,5.746779777125845e-08,0.29018358646729125,0.452720382323204,0.2655548276505224,0.24884058542009724,0.34135584934284346,0.31223463270251584,0.36762744188308716,0.4380201845121068,0.42252386539890285,0.4428696104443569,0.3581930966144928,0.24884058542009724,0.452720382323204,0.07366554536250168
gemma-scope-2b,10,11970,gemma-scope-2b_L10_U11970_D1,gemma-scope-2b_L10_U11970_D2,gemma-scope-2b_L10_U11970_D3,gemma-scope-2b_L10_U11970_D4,gemma-scope-2b_L10_U11970_D5,Political discourse and policy related to government officials or political parties,"Technical issues, risks, legal services, or business operations and development","Qualities, characteristics, or features of products or designs that are suitable, beneficial, improve an aspect, or add to positive user experience","Actions and concepts related to careful consideration, thoughtful observation, and attentive listening, often within structured settings like museums, tours, or educational activities, with a focus on processing and interacting with information or experiences","Positive descriptions of amenities, products, or locations including size, quality, or monetary value",0.7964000000000001,0.978835315452408,0.0012435894065901,0.536,-0.0557427192389268,0.6953021228738272,0.3903,-0.4341054347681342,0.2322353462932272,0.3389,-0.5597976143549407,0.0793250394646292,0.0818,-1.1240036496129937,5.2212461934088e-06,0.3191184997558594,0.25539976358413696,0.332200308573265,0.3075378124438418,0.31424703428184797,0.2964698793608027,0.2698424297665106,0.4333351592221769,0.6412008618592714,0.4261617660522461,0.3595513514899959,0.25539976358413696,0.6412008618592714,0.10918916831753284
gemma-scope-2b,10,12045,gemma-scope-2b_L10_U12045_D1,gemma-scope-2b_L10_U12045_D2,gemma-scope-2b_L10_U12045_D3,gemma-scope-2b_L10_U12045_D4,gemma-scope-2b_L10_U12045_D5,"Totality, entirety, or all aspects of a situation, including points in time, circumstances, or manners of action","Relating to general or complete things, often in relation to initiation, repetition, or totality","Totality, completeness, or absoluteness","Totality, entirety, beginnings, or minimal amounts","Totalities, majorities, or any amount of something, especially in the context of time or an activity",0.4644999999999999,-0.1812355575606857,0.6227104048690408,0.4584,-0.2306046865944819,0.5641590881009477,0.4043,-0.3570608971184812,0.1837729510245811,0.363,-0.4178480582025719,0.0567010752303637,0.363,-0.4178480582025719,0.0567010752303637,0.7282378239489912,0.7595538187558921,0.7806021701930673,0.7622259400948336,0.6587174738217918,0.6703663468360901,0.6620526909828186,0.7727171914150018,0.6651512584000088,0.7825897932052612,0.7242214507653756,0.6587174738217918,0.7825897932052612,0.05117784677741172
gemma-scope-2b,10,13527,gemma-scope-2b_L10_U13527_D1,gemma-scope-2b_L10_U13527_D2,gemma-scope-2b_L10_U13527_D3,gemma-scope-2b_L10_U13527_D4,gemma-scope-2b_L10_U13527_D5,Beginning of text in relation to diverse scientific fields,Beginning of text related to reviews of products or services,The beginning of a text,The beginning of a text excerpt,Beginning of text/document,0.18625,-1.3446516039603391,1.3821624995627391e-06,0.1857,-1.3462192233391022,1.3246214085145271e-06,0.18085,-1.36810627903879,9.07699940872918e-07,0.18025,-1.3658720488265337,8.659098772188919e-07,0.1417,-1.5116877490528613,3.524795043345931e-08,0.5012816936159641,0.6410459471060621,0.5993081509860801,0.6280871816899536,0.6180257201194763,0.5901077389717102,0.6131696701049805,0.8952101469039917,0.8538219928741455,0.7956371307373047,0.6735695373109669,0.5012816936159641,0.8952101469039917,0.12187674899978543
